unique_video_name,original prompts,model,prompt length,naturalness_score,text_similarity,BLIP_SIM,inception score,MOS Alignment,MOS Perception,Average Mos,,,,,,,,
A_ladybug_crawling_on_a_leaf.aphantasia.mp4,A ladybug crawling on a leaf,Aphantasia,Short,0.6665121,0.693935824,0.523626289,213.4877505,3.476485149,2.797854785,3.137169967,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cat_chasing_a_laser_pointer.videofusion.mp4,A cat chasing a laser pointer,Video_Fusion,Short,0.3752758,0.704170499,0.686691666,30.03027765,7.323844884,6.647277228,6.985561056,,,,,,,,
,,,,,,,,,,,,,,,,,,
Hikers_conquering_a_challenging_mountain_peak.t2vsynthesis.mp4,Hikers conquering a challenging mountain peak,T2VSynthesis,Short,0.43134415,0.631942447,0.726511002,67.01433456,6.646452145,5.996287129,6.321369637,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_sad_rabbit_crying._tuneavideo.gif,Very sad rabbit crying,Tune-a-Video,Short,0.536028,0.723353321,0.280430585,17.79824618,4.617986799,4.541666667,4.579826733,,,,,,,,
,,,,,,,,,,,,,,,,,,
Raise_beer_steins_and_toast_with_joy_at_bavarias_oktoberfest.t2vsynthesis.mp4,Raise beer steins and toast with joy at bavarias oktoberfest,T2VSynthesis,Average,0.599174,0.328742126,0.268912697,14.41875382,5.816831683,5.79950495,5.808168317,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sly_raccoon_smirks._t2vzero.mp4,Sly raccoon smirks,ModelZero,Short,0.934488,0.584757913,0.586971664,7.318239305,6.393564356,6.491749175,6.442656766,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_radiant_full_moon_shining_over_a_serene_lake_with_stars_scattered_across_the_night_sky.t2vsynthesis.mp4,A radiant full moon shining over a serene lake with stars scattered across the night sky,T2VSynthesis,Long,0.73921573,0.409922859,0.434108098,40.30948035,1.646452145,2.393976898,2.020214522,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_giant_bubblegum_bubble_that_engulfs_a_whole_city.t2vzero.mp4,A giant bubblegum bubble that engulfs a whole city,ModelZero,Short,0.94342625,0.679652152,0.596973372,186.2158832,6.24009901,6.339521452,6.289810231,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_sculptor_carving_a_masterpiece_out_of_stone.t2vzero.mp4,A sculptor carving a masterpiece out of stone,ModelZero,Short,0.7898276,0.43038362,0.472556782,10.8650455,4.053630363,5.839521452,4.946575908,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_majestic_white_tiger_resting_on_a_rocky_cliff,_surrounded_by_lush_greenery.t2vzero.mp4","A majestic white tiger resting on a rocky cliff, surrounded by lush greenery",ModelZero,Long,0.6274363,0.738281087,0.878088665,289.0757464,6.260313531,6.975660066,6.617986799,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_garden_filled_with_singing_plants_that_harmonize_with_each_other._tuneavideo.gif,A garden filled with singing plants that harmonize with each other,Tune-a-Video,Average,0.92736155,0.452703006,0.620277882,66.35153702,4.504950495,4.143976898,4.324463697,,,,,,,,
,,,,,,,,,,,,,,,,,,
Robots_work_tirelessly_in_a_factory_line.t2vzero.mp4,Robots work tirelessly in a factory line,ModelZero,Short,0.95331776,0.625660843,0.698675251,60.55999944,6.227310231,6.477310231,6.352310231,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_surgeon_carefully_performs_a_lifesaving_procedure.t2vsynthesis.mp4,A surgeon carefully performs a lifesaving procedure,T2VSynthesis,Short,0.92432636,0.454117467,0.536429787,20.99753675,6.615511551,6.774752475,6.695132013,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_hugging_a_loved_one.videofusion.mp4,A person hugging a loved one,Video_Fusion,Short,0.8252024,0.55018054,0.55213782,71.12678361,2.063118812,2.393976898,2.228547855,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_street_performer_entertained_crowds_near_the_statue_of_liberty.t2vsynthesis.mp4,A street performer entertained crowds near the statue of liberty,T2VSynthesis,Average,0.51977855,0.721499985,0.67087396,23.87457702,6.385313531,6.143976898,6.264645215,,,,,,,,
,,,,,,,,,,,,,,,,,,
Ballet_dancers_gracefully_twirled_outside_the_Sydney_Opera_House.videofusion.mp4,Ballet dancers gracefully twirled outside the Sydney Opera House,Video_Fusion,Short,0.70132655,0.515442283,0.648670451,11.55397689,5.227310231,5.750825083,5.489067657,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sunflowers_towering_over_a_playful_kitten_as_it_nibbles_on_its_food_reminiscent_of_van_goghs_art.t2vsynthesis.mp4,Sunflowers towering over a playful kitten as it nibbles on its food reminiscent of van goghs art,T2VSynthesis,Long,0.8511609,0.520826991,0.682473183,27.69709333,4.596122112,5.776815182,5.186468647,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_atomic_cloud_fire_explosion_trapped_inside_a_snow_globe.t2vzero.mp4,An atomic cloud fire explosion trapped inside a snow globe,ModelZero,Average,0.9509774,0.739027652,0.604152107,44.84835601,7.297029703,7.500825083,7.398927393,,,,,,,,
,,,,,,,,,,,,,,,,,,
Captivated_by_its_beauty_a_couple_exchanged_vows_at_the_taj_mahal._tuneavideo.gif,Captivated by its beauty a couple exchanged vows at the taj mahal,Tune-a-Video,Long,0.60923195,0.35309474,0.449712247,27.71787321,3.201732673,3.829207921,3.515470297,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Athletes_sprinting_towards_the_finish_line,_pushing_their_limits.videofusion.mp4","Athletes sprinting towards the finish line, pushing their limits",Video_Fusion,Short,0.3837744,0.357730953,0.68051885,12.52405873,6.275577558,5.79620462,6.035891089,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_Great_Wall_of_China_snaked_across_the_vast_landscape.videofusion.mp4,The Great Wall of China snaked across the vast landscape,Video_Fusion,Average,0.5582558,0.717379142,0.851427078,51.88987311,7.209983498,6.577557756,6.893770627,,,,,,,,
,,,,,,,,,,,,,,,,,,
William_shakespeare_writes_timeless_plays_in_his_cabinet._tuneavideo.gif,William shakespeare writes timeless plays in his cabinet,Tune-a-Video,Short,0.90161455,0.562396859,0.496419728,21.39565356,3.240511551,4.329207921,3.784859736,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_sad_rabbit_crying.aphantasia.mp4,Very sad rabbit crying,Aphantasia,Short,0.3655945,0.409825715,0.322234726,9.069431233,5.933168317,4.018976898,4.976072608,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_chef_preparing_a_delicious_meal_in_a_bustling_kitchen.videofusion.mp4,A chef preparing a delicious meal in a bustling kitchen,Video_Fusion,Average,0.7389089,0.561238064,0.674423091,16.71792472,6.021452145,6.444719472,6.233085809,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_slow-motion_shot_of_a_professional_athlete_performing_an_incredible_feat.aphantasia.mp4,A slow-motion shot of a professional athlete performing an incredible feat,Aphantasia,Average,0.66999483,0.437883937,0.42705265,9.016376131,2.662953795,2.102310231,2.382632013,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_puppy_learning_to_walk.t2vzero.mp4,A puppy learning to walk,ModelZero,Short,0.89463186,0.421264237,0.569053459,47.09769581,7.08869637,6.926567657,7.007632014,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_dog_shakes_off_water_in_park._tuneavideo.gif,A dog shakes off water in park,Tune-a-Video,Short,0.9162577,0.71714072,0.516880035,14.81770524,4.047029703,5.394389439,4.720709571,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_giant_bubblegum_bubble_that_engulfs_a_whole_city.aphantasia.mp4,A giant bubblegum bubble that engulfs a whole city,Aphantasia,Short,0.8128817,0.648461457,0.392847404,267.2128548,4.005363036,3.071369637,3.538366337,,,,,,,,
,,,,,,,,,,,,,,,,,,
With_a_flick_of_her_wrist_the_magician_transformed_a_deck_of_cards_into_a_swarm_of_butterflies.t2vsynthesis.mp4,With a flick of her wrist the magician transformed a deck of cards into a swarm of butterflies,T2VSynthesis,Long,0.23568612,0.488400242,0.437741566,9.631181858,2.859735974,3.768976898,3.314356436,,,,,,,,
,,,,,,,,,,,,,,,,,,
Athletes_sprinting_towards_the_finish_line_pushing_their_limits.t2vsynthesis.mp4,Athletes sprinting towards the finish line pushing their limits,T2VSynthesis,Short,0.5046164,0.385990097,0.718610446,7.963814364,6.620874587,5.834158416,6.227516502,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_lighthouse_stood_tall_guiding_lost_souls_back_to_the_shores_of_serenity.t2vsynthesis.mp4,The lighthouse stood tall guiding lost souls back to the shores of serenity,T2VSynthesis,Long,0.5635197,0.664418585,0.544760577,792.9254865,6.33869637,6.468234323,6.403465347,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Two_rival_chefs_competing_in_a_high-stakes_cooking_competition_for_the_title_of_""Master_Chef.videofusion.mp4","Two rival chefs competing in a high-stakes cooking competition for the title of ""Master Chef",Video_Fusion,Long,0.80225873,0.667020631,0.542678261,33.41122201,6.130363036,5.959158416,6.044760726,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_oak_tree_whispered_secrets_to_the_moon_its_branches_reaching_out_like_skeletal_fingers.aphantasia.mp4,The old oak tree whispered secrets to the moon its branches reaching out like skeletal fingers,Aphantasia,Long,0.37616605,0.639975506,0.563740883,8.69083113,5.176980198,4.143976898,4.660478548,,,,,,,,
,,,,,,,,,,,,,,,,,,
Robots_work_tirelessly_in_a_factory_line._tuneavideo.gif,Robots work tirelessly in a factory line,Tune-a-Video,Short,0.930565,0.6324143,0.64309293,4.840049687,5.965346535,6.405115512,6.185231024,,,,,,,,
,,,,,,,,,,,,,,,,,,
Skaters_effortlessly_gliding_through_the_skate_park._tuneavideo.gif,Skaters effortlessly gliding through the skate park,Tune-a-Video,Short,0.9537193,0.382023752,0.709503829,10.97768966,6.240511551,5.946782178,6.093646865,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_rainbow_stretching_across_the_sky._tuneavideo.gif,A rainbow stretching across the sky,Tune-a-Video,Short,0.573641,0.853937572,0.81587255,50.06018872,4.849009901,4.018976898,4.4339934,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_symphony_of_chirping_birds_and_buzzing_insects_animates_a_dense_forest.t2vsynthesis.mp4,The symphony of chirping birds and buzzing insects animates a dense forest,T2VSynthesis,Long,0.18569434,0.677266437,0.591855812,9.402414719,3.827557756,4.625825083,4.22669142,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_clock_tower_struck_twelve_and_the_city_transformed_into_a_whimsical_wonderland.aphantasia.mp4,The clock tower struck twelve and the city transformed into a whimsical wonderland,Aphantasia,Long,0.27366245,0.673649298,0.354969521,25.0585033,3.188118812,2.514026403,2.851072608,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_street_artist's_graffiti_mural_came_alive,_the_characters_dancing_across_the_walls.t2vzero.mp4","The street artist's graffiti mural came alive, the characters dancing across the walls",ModelZero,Long,0.5293916,0.64842465,0.779817295,10.57058236,6.695957096,7.155115512,6.925536304,,,,,,,,
,,,,,,,,,,,,,,,,,,
Marilyn_Monroe_dances_the_twist_with_Donald_Trump.aphantasia.mp4,Marilyn Monroe dances the twist with Donald Trump,Aphantasia,Short,0.42445576,0.638857639,0.624164352,44.02680861,4.313118812,3.334158416,3.823638614,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Captivated_by_its_beauty,_a_couple_exchanged_vows_at_the_Taj_Mahal.videofusion.mp4","Captivated by its beauty, a couple exchanged vows at the Taj Mahal",Video_Fusion,Long,0.27494282,0.486403491,0.421356614,16.98779009,3.61839934,5.120874587,4.369636964,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_Viking_raid_on_a_coastal_village_with_warriors_descending_from_their_longships.aphantasia.mp4,A Viking raid on a coastal village with warriors descending from their longships,Aphantasia,Long,0.6412255,0.424364578,0.470889359,24.19240048,3.837871287,3.008663366,3.423267327,,,,,,,,
,,,,,,,,,,,,,,,,,,
High_above_the_city_skyline_a_base_jumper_leaped_off_the_edge_of_a_skyscraper_hurtling_towards_the_ground_with_exhilarating_speed._tuneavideo.gif,High above the city skyline a base jumper leaped off the edge of a skyscraper hurtling towards the ground with exhilarating speed,Tune-a-Video,Long,0.7689656,0.674731215,0.516690016,30.76869467,5.701732673,4.787541254,5.244636964,,,,,,,,
,,,,,,,,,,,,,,,,,,
Two_flight_attendants_fight_in_the_cabin.videofusion.mp4,Two flight attendants fight in the cabin,Video_Fusion,Short,0.6557424,0.401985671,0.579812686,13.5128443,6.402640264,5.310643564,5.856641914,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_painter_creating_a_colorful_masterpiece_on_a_canvas._tuneavideo.gif,A painter creating a colorful masterpiece on a canvas,Tune-a-Video,Short,0.41628164,0.41088647,0.652682185,24.30708184,6.152640264,5.515264026,5.833952145,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_magical_book_that_brings_its_stories_to_life_when_opened.videofusion.mp4,A magical book that brings its stories to life when opened,Video_Fusion,Average,0.48203385,0.737248845,0.591354752,117.7285912,4.172029703,4.883663366,4.527846535,,,,,,,,
,,,,,,,,,,,,,,,,,,
Barack_obama_in_white_suit_delivering_an_inspiring_speech_to_the_nation.t2vsynthesis.mp4,Barack obama in white suit delivering an inspiring speech to the nation,T2VSynthesis,Average,0.9604857,0.673107512,0.673683612,50.99194606,6.756806931,6.179042904,6.467924918,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_sculptor_carving_a_masterpiece_out_of_stone.aphantasia.mp4,A sculptor carving a masterpiece out of stone,Aphantasia,Short,0.56572795,0.395907924,0.339331551,23.65464591,4.837665017,3.711014851,4.274339934,,,,,,,,
,,,,,,,,,,,,,,,,,,
Raise_beer_steins_and_toast_with_joy_at_Bavaria's_Oktoberfest.videofusion.mp4,Raise beer steins and toast with joy at Bavaria's Oktoberfest,Video_Fusion,Short,0.715551,0.376989804,0.348129654,25.43747096,5.437087459,5.413778878,5.425433169,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_talking_tree_with_leaves_that_change_color_based_on_its_mood.t2vsynthesis.mp4,A talking tree with leaves that change color based on its mood,T2VSynthesis,Average,0.32668966,0.668254387,0.507955329,10.20837072,2.972153465,4.080445545,3.526299505,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_sun_sets_over_the_calm_ocean_painting_the_sky_in_hues_of_pink_and_orange.aphantasia.mp4,The sun sets over the calm ocean painting the sky in hues of pink and orange,Aphantasia,Long,0.45731145,0.642778612,0.546668282,139.5304464,3.951526403,2.88799505,3.419760727,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_person_reading_a_book_by_a_cozy_fireplace.t2vzero.mp4,A person reading a book by a cozy fireplace,ModelZero,Short,0.9659835,0.851133598,0.879076481,6.964189419,7.314562706,7.033622112,7.174092409,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_young_prodigy_with_extraordinary_powers_must_protect_her_town_from_an_ancient_evil._tuneavideo.gif,A young prodigy with extraordinary powers must protect her town from an ancient evil,Tune-a-Video,Long,0.9694795,0.3786778,0.293397874,22.94098905,5.306105611,5.17099835,5.238551981,,,,,,,,
,,,,,,,,,,,,,,,,,,
Surreal_desert_landscape_inspired_by_dalis_art._tuneavideo.gif,Surreal desert landscape inspired by dalis art,Tune-a-Video,Short,0.16282737,0.601664868,0.564440191,9.825089286,6.126031353,6.061262376,6.093646865,,,,,,,,
,,,,,,,,,,,,,,,,,,
Snowflakes_gently_falling_from_the_sky.t2vsynthesis.mp4,Snowflakes gently falling from the sky,T2VSynthesis,Short,0.19057232,0.896224215,0.858053907,11.00041319,6.606641914,6.331064356,6.468853135,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_fast_snail_rushes_to_the_grocery_store._.t2vsynthesis.mp4,A fast snail rushes to the grocery store,T2VSynthesis,Short,0.7654663,0.704609867,0.34737215,921.1052411,4.843028053,5.627681518,5.235354786,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_cheerful_mustachioed_man_in_glasses_and_a_hat_smiles_and_waves.t2vsynthesis.mp4,Very cheerful mustachioed man in glasses and a hat smiles and waves,T2VSynthesis,Average,0.38335073,0.384788632,0.220564047,31.47011846,-0.784859736,-0.049092409,-0.416976073,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_laughing_and_playing_in_a_park.videofusion.mp4,Friends laughing and playing in a park,Video_Fusion,Short,0.6122687,0.500424616,0.430678844,8.237521163,6.384694719,5.54599835,5.965346535,,,,,,,,
,,,,,,,,,,,,,,,,,,
Albert_Einstein_scribbles_equations_on_a_chalkboard.t2vzero.mp4,Albert Einstein scribbles equations on a chalkboard,ModelZero,Short,0.34666157,0.716331676,0.690468454,17.8860978,4.879331683,5.387169967,5.133250825,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_figure_skater_in_red_costume_performs_a_routine_on_the_ice._tuneavideo.gif,A figure skater in red costume performs a routine on the ice,Tune-a-Video,Average,0.97406596,0.686946124,0.691546857,11.24548178,7.29599835,6.941831683,7.118915017,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_old_witch_with_a_wart_on_her_nose_and_in_a_sharp_hat_brews_a_love_potion_from_fly_agaric.aphantasia.mp4,An old witch with a wart on her nose and in a sharp hat brews a love potion from fly agaric,Aphantasia,Long,0.5443044,0.640250914,0.354925957,182.6343513,3.845090759,2.977929043,3.411509901,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_black_stallion_races_alongside_the_ocean's_edge.videofusion.mp4,A black stallion races alongside the ocean's edge,Video_Fusion,Short,0.6709403,0.420098003,0.64071331,16.75123725,6.808580858,6.46390264,6.636241749,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_sun_sets_over_the_calm_ocean,_painting_the_sky_in_hues_of_pink_and_orange.videofusion.mp4","The sun sets over the calm ocean, painting the sky in hues of pink and orange",Video_Fusion,Long,0.3422442,0.65538264,0.609099706,10.53909558,5.005156766,5.816006601,5.410581684,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_the_depths_of_the_forest,_a_shimmering_waterfall_cascaded_down_into_a_hidden_emerald_pool.t2vzero.mp4","In the depths of the forest, a shimmering waterfall cascaded down into a hidden emerald pool",ModelZero,Long,0.45995116,0.730940538,0.786792564,125.6713841,7.124587459,7.163778878,7.144183169,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_a_burst_of_fireworks,_dragon_parades_breathe_life_into_the_vibrant_fabric_of_Chinese_New_Year.videofusion.mp4","In a burst of fireworks, dragon parades breathe life into the vibrant fabric of Chinese New Year",Video_Fusion,Long,0.7754521,0.598767909,0.536935933,61.31242355,4.629331683,5.60189769,5.115614687,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_hacker_unleashes_a_virus_that_infects_virtual_reality_systems,_trapping_players_inside_a_nightmarish,_never-ending_game.videofusion.mp4","A hacker unleashes a virus that infects virtual reality systems, trapping players inside a nightmarish, never-ending game",Video_Fusion,Long,0.3362738,0.397274783,0.216605584,388.8794063,2.787541254,2.956064356,2.871802805,,,,,,,,
,,,,,,,,,,,,,,,,,,
William_Shakespeare_writes_timeless_plays_in_his_cabinet.t2vzero.mp4,William Shakespeare writes timeless plays in his cabinet,ModelZero,Short,0.9309087,0.599466653,0.409200573,19.60531907,1.150165017,2.879331683,2.01474835,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_old_oak_tree_whispered_secrets_to_the_moon,_its_branches_reaching_out_like_skeletal_fingers.videofusion.mp4","The old oak tree whispered secrets to the moon, its branches reaching out like skeletal fingers",Video_Fusion,Long,0.5543711,0.664737826,0.393731785,4.85419502,5.23349835,5.940181518,5.586839934,,,,,,,,
,,,,,,,,,,,,,,,,,,
Leonardo_da_Vinci_meticulously_sketches_his_next_masterpiece.videofusion.mp4,Leonardo da Vinci meticulously sketches his next masterpiece,Video_Fusion,Short,0.21118021,0.37983111,0.454045455,22.45268779,2.791460396,3.879331683,3.33539604,,,,,,,,
,,,,,,,,,,,,,,,,,,
Vibrant_tribute_to_the_departed_during_Dia_de_los_Muertos.aphantasia.mp4,Vibrant tribute to the departed during Dia de los Muertos,Aphantasia,Short,0.55970544,0.369884337,0.393562927,121.2948641,3.879331683,3.166254125,3.522792904,,,,,,,,
,,,,,,,,,,,,,,,,,,
Man_hating_his_printer.videofusion.mp4,Man hating his printer,Video_Fusion,Short,0.5761142,0.425054852,0.248633448,28.17632632,3.155734323,3.514232673,3.334983498,,,,,,,,
,,,,,,,,,,,,,,,,,,
Robots_work_tirelessly_in_a_factory_line.aphantasia.mp4,Robots work tirelessly in a factory line,Aphantasia,Short,0.48788673,0.722744583,0.683983536,82.6991851,4.814975248,3.962665017,4.388820133,,,,,,,,
